frame_dir,total_frames,img_shape,original_shape,label,keypoint_shape,has_keypoint_score
v_Archery_g23_c04,104,"(256, 340)","(256, 340)",2,"(2, 104, 17, 2)",True
v_Archery_g23_c05,90,"(256, 340)","(256, 340)",2,"(2, 90, 17, 2)",True
v_Archery_g23_c06,85,"(256, 340)","(256, 340)",2,"(2, 85, 17, 2)",True
v_Archery_g23_c07,83,"(256, 340)","(256, 340)",2,"(2, 83, 17, 2)",True
v_Archery_g24_c01,90,"(256, 340)","(256, 340)",2,"(1, 90, 17, 2)",True
v_Archery_g24_c02,240,"(256, 340)","(256, 340)",2,"(2, 240, 17, 2)",True
v_Archery_g24_c03,109,"(256, 340)","(256, 340)",2,"(2, 109, 17, 2)",True
v_Archery_g24_c04,120,"(256, 340)","(256, 340)",2,"(2, 120, 17, 2)",True
v_Archery_g24_c05,126,"(256, 340)","(256, 340)",2,"(3, 126, 17, 2)",True
v_Archery_g24_c06,121,"(256, 340)","(256, 340)",2,"(3, 121, 17, 2)",True
v_Archery_g25_c01,207,"(256, 340)","(256, 340)",2,"(2, 207, 17, 2)",True
v_Archery_g25_c02,188,"(256, 340)","(256, 340)",2,"(1, 188, 17, 2)",True
v_Archery_g25_c03,202,"(256, 340)","(256, 340)",2,"(1, 202, 17, 2)",True
v_Archery_g25_c04,258,"(256, 340)","(256, 340)",2,"(1, 258, 17, 2)",True
v_Archery_g25_c05,203,"(256, 340)","(256, 340)",2,"(1, 203, 17, 2)",True
v_Archery_g25_c06,234,"(256, 340)","(256, 340)",2,"(1, 234, 17, 2)",True
v_Archery_g25_c07,132,"(256, 340)","(256, 340)",2,"(1, 132, 17, 2)",True
v_BabyCrawling_g08_c01,204,"(256, 340)","(256, 340)",3,"(2, 204, 17, 2)",True
v_BabyCrawling_g08_c02,110,"(256, 340)","(256, 340)",3,"(3, 110, 17, 2)",True
v_BabyCrawling_g08_c03,112,"(256, 340)","(256, 340)",3,"(1, 112, 17, 2)",True
v_BabyCrawling_g08_c04,94,"(256, 340)","(256, 340)",3,"(1, 94, 17, 2)",True
v_BabyCrawling_g09_c01,143,"(256, 340)","(256, 340)",3,"(2, 143, 17, 2)",True
v_BabyCrawling_g09_c02,221,"(256, 340)","(256, 340)",3,"(2, 221, 17, 2)",True
v_BabyCrawling_g09_c03,135,"(256, 340)","(256, 340)",3,"(1, 135, 17, 2)",True
v_BabyCrawling_g09_c04,205,"(256, 340)","(256, 340)",3,"(2, 205, 17, 2)",True
v_BabyCrawling_g09_c05,103,"(256, 340)","(256, 340)",3,"(2, 103, 17, 2)",True
v_BabyCrawling_g09_c06,118,"(256, 340)","(256, 340)",3,"(2, 118, 17, 2)",True
v_BabyCrawling_g10_c01,141,"(256, 340)","(256, 340)",3,"(1, 141, 17, 2)",True
v_BabyCrawling_g10_c02,115,"(256, 340)","(256, 340)",3,"(1, 115, 17, 2)",True
v_BabyCrawling_g10_c03,99,"(256, 340)","(256, 340)",3,"(1, 99, 17, 2)",True
v_BabyCrawling_g10_c04,183,"(256, 340)","(256, 340)",3,"(3, 183, 17, 2)",True
v_BabyCrawling_g10_c05,119,"(256, 340)","(256, 340)",3,"(5, 119, 17, 2)",True
v_BabyCrawling_g11_c01,105,"(256, 340)","(256, 340)",3,"(4, 105, 17, 2)",True
v_BabyCrawling_g11_c02,102,"(256, 340)","(256, 340)",3,"(3, 102, 17, 2)",True
v_BabyCrawling_g11_c03,98,"(256, 340)","(256, 340)",3,"(3, 98, 17, 2)",True
v_BabyCrawling_g11_c04,108,"(256, 340)","(256, 340)",3,"(2, 108, 17, 2)",True
v_BabyCrawling_g12_c01,102,"(256, 340)","(256, 340)",3,"(3, 102, 17, 2)",True
v_BabyCrawling_g12_c02,138,"(256, 340)","(256, 340)",3,"(2, 138, 17, 2)",True
v_BabyCrawling_g12_c03,95,"(256, 340)","(256, 340)",3,"(1, 95, 17, 2)",True
v_BabyCrawling_g12_c04,88,"(256, 340)","(256, 340)",3,"(2, 88, 17, 2)",True
v_BabyCrawling_g12_c05,184,"(256, 340)","(256, 340)",3,"(2, 184, 17, 2)",True
v_BabyCrawling_g12_c06,123,"(256, 340)","(256, 340)",3,"(2, 123, 17, 2)",True
v_BabyCrawling_g13_c01,140,"(256, 340)","(256, 340)",3,"(2, 140, 17, 2)",True
v_BabyCrawling_g13_c02,125,"(256, 340)","(256, 340)",3,"(3, 125, 17, 2)",True
v_BabyCrawling_g13_c03,109,"(256, 340)","(256, 340)",3,"(2, 109, 17, 2)",True
v_BabyCrawling_g13_c04,147,"(256, 340)","(256, 340)",3,"(4, 147, 17, 2)",True
v_BabyCrawling_g13_c05,84,"(256, 340)","(256, 340)",3,"(3, 84, 17, 2)",True
v_BabyCrawling_g13_c06,166,"(256, 340)","(256, 340)",3,"(4, 166, 17, 2)",True
v_BabyCrawling_g14_c01,121,"(256, 340)","(256, 340)",3,"(2, 121, 17, 2)",True
v_BabyCrawling_g14_c02,107,"(256, 340)","(256, 340)",3,"(1, 107, 17, 2)",True
v_BabyCrawling_g14_c03,175,"(256, 340)","(256, 340)",3,"(3, 175, 17, 2)",True
v_BabyCrawling_g14_c04,221,"(256, 340)","(256, 340)",3,"(2, 221, 17, 2)",True
v_BabyCrawling_g15_c01,197,"(256, 340)","(256, 340)",3,"(1, 197, 17, 2)",True
v_BabyCrawling_g15_c02,220,"(256, 340)","(256, 340)",3,"(2, 220, 17, 2)",True
v_BabyCrawling_g15_c03,100,"(256, 340)","(256, 340)",3,"(1, 100, 17, 2)",True
v_BabyCrawling_g15_c04,178,"(256, 340)","(256, 340)",3,"(2, 178, 17, 2)",True
v_BabyCrawling_g15_c05,216,"(256, 340)","(256, 340)",3,"(1, 216, 17, 2)",True
v_BabyCrawling_g15_c06,163,"(256, 340)","(256, 340)",3,"(3, 163, 17, 2)",True
v_BabyCrawling_g16_c01,157,"(256, 340)","(256, 340)",3,"(2, 157, 17, 2)",True
v_BabyCrawling_g16_c02,194,"(256, 340)","(256, 340)",3,"(2, 194, 17, 2)",True
v_BabyCrawling_g16_c03,170,"(256, 340)","(256, 340)",3,"(2, 170, 17, 2)",True
v_BabyCrawling_g16_c04,206,"(256, 340)","(256, 340)",3,"(2, 206, 17, 2)",True
v_BabyCrawling_g16_c05,222,"(256, 340)","(256, 340)",3,"(2, 222, 17, 2)",True
v_BabyCrawling_g16_c06,190,"(256, 340)","(256, 340)",3,"(2, 190, 17, 2)",True
v_BabyCrawling_g17_c01,140,"(256, 340)","(256, 340)",3,"(1, 140, 17, 2)",True
v_BabyCrawling_g17_c02,116,"(256, 340)","(256, 340)",3,"(2, 116, 17, 2)",True
v_BabyCrawling_g17_c03,107,"(256, 340)","(256, 340)",3,"(1, 107, 17, 2)",True
v_BabyCrawling_g17_c04,173,"(256, 340)","(256, 340)",3,"(2, 173, 17, 2)",True
v_BabyCrawling_g17_c05,108,"(256, 340)","(256, 340)",3,"(2, 108, 17, 2)",True
v_BabyCrawling_g18_c01,197,"(256, 340)","(256, 340)",3,"(2, 197, 17, 2)",True
v_BabyCrawling_g18_c02,226,"(256, 340)","(256, 340)",3,"(4, 226, 17, 2)",True
v_BabyCrawling_g18_c03,163,"(256, 340)","(256, 340)",3,"(3, 163, 17, 2)",True
v_BabyCrawling_g18_c04,203,"(256, 340)","(256, 340)",3,"(3, 203, 17, 2)",True
v_BabyCrawling_g18_c05,171,"(256, 340)","(256, 340)",3,"(3, 171, 17, 2)",True
v_BabyCrawling_g18_c06,179,"(256, 340)","(256, 340)",3,"(4, 179, 17, 2)",True
v_BabyCrawling_g19_c01,93,"(256, 340)","(256, 340)",3,"(1, 93, 17, 2)",True
v_BabyCrawling_g19_c02,169,"(256, 340)","(256, 340)",3,"(2, 169, 17, 2)",True
v_BabyCrawling_g19_c03,158,"(256, 340)","(256, 340)",3,"(1, 158, 17, 2)",True
v_BabyCrawling_g19_c04,143,"(256, 340)","(256, 340)",3,"(1, 143, 17, 2)",True
v_BabyCrawling_g19_c05,234,"(256, 340)","(256, 340)",3,"(2, 234, 17, 2)",True
v_BabyCrawling_g20_c01,260,"(256, 340)","(256, 340)",3,"(1, 260, 17, 2)",True
v_BabyCrawling_g20_c02,240,"(256, 340)","(256, 340)",3,"(1, 240, 17, 2)",True
v_BabyCrawling_g20_c03,262,"(256, 340)","(256, 340)",3,"(2, 262, 17, 2)",True
v_BabyCrawling_g20_c04,127,"(256, 340)","(256, 340)",3,"(1, 127, 17, 2)",True
v_BabyCrawling_g20_c05,177,"(256, 340)","(256, 340)",3,"(1, 177, 17, 2)",True
v_BabyCrawling_g20_c06,212,"(256, 340)","(256, 340)",3,"(1, 212, 17, 2)",True
v_BabyCrawling_g20_c07,249,"(256, 340)","(256, 340)",3,"(1, 249, 17, 2)",True
v_BabyCrawling_g21_c01,150,"(256, 340)","(256, 340)",3,"(2, 150, 17, 2)",True
v_BabyCrawling_g21_c02,117,"(256, 340)","(256, 340)",3,"(1, 117, 17, 2)",True
v_BabyCrawling_g21_c03,144,"(256, 340)","(256, 340)",3,"(1, 144, 17, 2)",True
v_BabyCrawling_g21_c04,188,"(256, 340)","(256, 340)",3,"(1, 188, 17, 2)",True
v_BabyCrawling_g22_c01,241,"(256, 340)","(256, 340)",3,"(2, 241, 17, 2)",True
v_BabyCrawling_g22_c02,196,"(256, 340)","(256, 340)",3,"(3, 196, 17, 2)",True
v_BabyCrawling_g22_c03,158,"(256, 340)","(256, 340)",3,"(3, 158, 17, 2)",True
v_BabyCrawling_g22_c04,192,"(256, 340)","(256, 340)",3,"(1, 192, 17, 2)",True
v_BabyCrawling_g22_c05,181,"(256, 340)","(256, 340)",3,"(3, 181, 17, 2)",True
v_BabyCrawling_g22_c06,91,"(256, 340)","(256, 340)",3,"(3, 91, 17, 2)",True
v_BabyCrawling_g22_c07,115,"(256, 340)","(256, 340)",3,"(3, 115, 17, 2)",True
v_BabyCrawling_g23_c01,115,"(256, 340)","(256, 340)",3,"(3, 115, 17, 2)",True
v_BabyCrawling_g23_c02,107,"(256, 340)","(256, 340)",3,"(3, 107, 17, 2)",True
v_BabyCrawling_g23_c03,110,"(256, 340)","(256, 340)",3,"(2, 110, 17, 2)",True
v_BabyCrawling_g23_c04,178,"(256, 340)","(256, 340)",3,"(3, 178, 17, 2)",True
v_BabyCrawling_g24_c01,193,"(256, 340)","(256, 340)",3,"(2, 193, 17, 2)",True
v_BabyCrawling_g24_c02,178,"(256, 340)","(256, 340)",3,"(1, 178, 17, 2)",True
v_BabyCrawling_g24_c03,123,"(256, 340)","(256, 340)",3,"(1, 123, 17, 2)",True
v_BabyCrawling_g24_c04,116,"(256, 340)","(256, 340)",3,"(1, 116, 17, 2)",True
v_BabyCrawling_g24_c05,111,"(256, 340)","(256, 340)",3,"(2, 111, 17, 2)",True
v_BabyCrawling_g24_c06,179,"(256, 340)","(256, 340)",3,"(1, 179, 17, 2)",True
v_BabyCrawling_g25_c01,292,"(256, 340)","(256, 340)",3,"(4, 292, 17, 2)",True
v_BabyCrawling_g25_c02,151,"(256, 340)","(256, 340)",3,"(3, 151, 17, 2)",True
v_BabyCrawling_g25_c03,141,"(256, 340)","(256, 340)",3,"(2, 141, 17, 2)",True
v_BabyCrawling_g25_c04,157,"(256, 340)","(256, 340)",3,"(5, 157, 17, 2)",True
v_BabyCrawling_g25_c05,173,"(256, 340)","(256, 340)",3,"(4, 173, 17, 2)",True
v_BabyCrawling_g25_c06,247,"(256, 340)","(256, 340)",3,"(5, 247, 17, 2)",True
v_BalanceBeam_g08_c01,139,"(256, 340)","(256, 340)",4,"(7, 139, 17, 2)",True
v_BalanceBeam_g08_c02,124,"(256, 340)","(256, 340)",4,"(5, 124, 17, 2)",True
v_BalanceBeam_g08_c03,124,"(256, 340)","(256, 340)",4,"(12, 124, 17, 2)",True
v_BalanceBeam_g08_c04,115,"(256, 340)","(256, 340)",4,"(4, 115, 17, 2)",True
v_BalanceBeam_g09_c01,99,"(256, 340)","(256, 340)",4,"(4, 99, 17, 2)",True
v_BalanceBeam_g09_c02,78,"(256, 340)","(256, 340)",4,"(2, 78, 17, 2)",True
v_BalanceBeam_g09_c03,174,"(256, 340)","(256, 340)",4,"(17, 174, 17, 2)",True
v_BalanceBeam_g09_c04,205,"(256, 340)","(256, 340)",4,"(6, 205, 17, 2)",True
v_BalanceBeam_g10_c01,78,"(256, 340)","(256, 340)",4,"(5, 78, 17, 2)",True
v_BalanceBeam_g10_c02,68,"(256, 340)","(256, 340)",4,"(11, 68, 17, 2)",True
v_BalanceBeam_g10_c03,104,"(256, 340)","(256, 340)",4,"(3, 104, 17, 2)",True
v_BalanceBeam_g10_c04,120,"(256, 340)","(256, 340)",4,"(2, 120, 17, 2)",True
v_BalanceBeam_g11_c01,109,"(256, 340)","(256, 340)",4,"(5, 109, 17, 2)",True
v_BalanceBeam_g11_c02,67,"(256, 340)","(256, 340)",4,"(13, 67, 17, 2)",True
v_BalanceBeam_g11_c03,126,"(256, 340)","(256, 340)",4,"(4, 126, 17, 2)",True
v_BalanceBeam_g11_c04,115,"(256, 340)","(256, 340)",4,"(9, 115, 17, 2)",True
v_BalanceBeam_g12_c01,74,"(256, 340)","(256, 340)",4,"(3, 74, 17, 2)",True
v_BalanceBeam_g12_c02,68,"(256, 340)","(256, 340)",4,"(3, 68, 17, 2)",True
v_BalanceBeam_g12_c03,169,"(256, 340)","(256, 340)",4,"(6, 169, 17, 2)",True
v_BalanceBeam_g12_c04,95,"(256, 340)","(256, 340)",4,"(3, 95, 17, 2)",True
v_BalanceBeam_g13_c01,135,"(256, 340)","(256, 340)",4,"(6, 135, 17, 2)",True
v_BalanceBeam_g13_c02,124,"(256, 340)","(256, 340)",4,"(5, 124, 17, 2)",True
v_BalanceBeam_g13_c03,136,"(256, 340)","(256, 340)",4,"(1, 136, 17, 2)",True
v_BalanceBeam_g13_c04,64,"(256, 340)","(256, 340)",4,"(1, 64, 17, 2)",True
v_BalanceBeam_g13_c05,108,"(256, 340)","(256, 340)",4,"(3, 108, 17, 2)",True
v_BalanceBeam_g14_c01,144,"(256, 340)","(256, 340)",4,"(3, 144, 17, 2)",True
v_BalanceBeam_g14_c02,94,"(256, 340)","(256, 340)",4,"(5, 94, 17, 2)",True
v_BalanceBeam_g14_c03,200,"(256, 340)","(256, 340)",4,"(3, 200, 17, 2)",True
v_BalanceBeam_g14_c04,152,"(256, 340)","(256, 340)",4,"(19, 152, 17, 2)",True
v_BalanceBeam_g15_c01,88,"(256, 340)","(256, 340)",4,"(8, 88, 17, 2)",True
v_BalanceBeam_g15_c02,74,"(256, 340)","(256, 340)",4,"(5, 74, 17, 2)",True
v_BalanceBeam_g15_c03,124,"(256, 340)","(256, 340)",4,"(13, 124, 17, 2)",True
v_BalanceBeam_g15_c04,96,"(256, 340)","(256, 340)",4,"(1, 96, 17, 2)",True
v_BalanceBeam_g16_c01,123,"(256, 340)","(256, 340)",4,"(16, 123, 17, 2)",True
v_BalanceBeam_g16_c02,109,"(256, 340)","(256, 340)",4,"(15, 109, 17, 2)",True
v_BalanceBeam_g16_c03,111,"(256, 340)","(256, 340)",4,"(13, 111, 17, 2)",True
v_BalanceBeam_g16_c04,99,"(256, 340)","(256, 340)",4,"(10, 99, 17, 2)",True
v_BalanceBeam_g17_c01,190,"(256, 340)","(256, 340)",4,"(5, 190, 17, 2)",True
v_BalanceBeam_g17_c02,109,"(256, 340)","(256, 340)",4,"(5, 109, 17, 2)",True
v_BalanceBeam_g17_c03,320,"(256, 340)","(256, 340)",4,"(4, 320, 17, 2)",True
v_BalanceBeam_g17_c04,229,"(256, 340)","(256, 340)",4,"(5, 229, 17, 2)",True
v_BalanceBeam_g17_c05,206,"(256, 340)","(256, 340)",4,"(5, 206, 17, 2)",True
v_BalanceBeam_g17_c06,109,"(256, 340)","(256, 340)",4,"(5, 109, 17, 2)",True
v_BalanceBeam_g18_c01,124,"(256, 340)","(256, 340)",4,"(5, 124, 17, 2)",True
v_BalanceBeam_g18_c02,144,"(256, 340)","(256, 340)",4,"(6, 144, 17, 2)",True
v_BalanceBeam_g18_c03,180,"(256, 340)","(256, 340)",4,"(6, 180, 17, 2)",True
v_BalanceBeam_g18_c04,110,"(256, 340)","(256, 340)",4,"(8, 110, 17, 2)",True
v_BalanceBeam_g19_c01,152,"(256, 340)","(256, 340)",4,"(15, 152, 17, 2)",True
v_BalanceBeam_g19_c02,90,"(256, 340)","(256, 340)",4,"(9, 90, 17, 2)",True
v_BalanceBeam_g19_c03,117,"(256, 340)","(256, 340)",4,"(9, 117, 17, 2)",True
v_BalanceBeam_g19_c04,124,"(256, 340)","(256, 340)",4,"(20, 124, 17, 2)",True
v_BalanceBeam_g20_c01,83,"(256, 340)","(256, 340)",4,"(3, 83, 17, 2)",True
v_BalanceBeam_g20_c02,99,"(256, 340)","(256, 340)",4,"(8, 99, 17, 2)",True
v_BalanceBeam_g20_c03,99,"(256, 340)","(256, 340)",4,"(2, 99, 17, 2)",True
v_BalanceBeam_g20_c04,90,"(256, 340)","(256, 340)",4,"(3, 90, 17, 2)",True
v_BalanceBeam_g21_c01,131,"(256, 340)","(256, 340)",4,"(14, 131, 17, 2)",True
v_BalanceBeam_g21_c02,104,"(256, 340)","(256, 340)",4,"(9, 104, 17, 2)",True
v_BalanceBeam_g21_c03,124,"(256, 340)","(256, 340)",4,"(11, 124, 17, 2)",True
v_BalanceBeam_g21_c04,124,"(256, 340)","(256, 340)",4,"(14, 124, 17, 2)",True
v_BalanceBeam_g21_c05,114,"(256, 340)","(256, 340)",4,"(15, 114, 17, 2)",True
v_BalanceBeam_g22_c01,94,"(256, 340)","(256, 340)",4,"(5, 94, 17, 2)",True
v_BalanceBeam_g22_c02,95,"(256, 340)","(256, 340)",4,"(5, 95, 17, 2)",True
v_BalanceBeam_g22_c03,109,"(256, 340)","(256, 340)",4,"(5, 109, 17, 2)",True
v_BalanceBeam_g22_c04,114,"(256, 340)","(256, 340)",4,"(9, 114, 17, 2)",True
v_BalanceBeam_g23_c01,124,"(256, 340)","(256, 340)",4,"(10, 124, 17, 2)",True
v_BalanceBeam_g23_c02,88,"(256, 340)","(256, 340)",4,"(14, 88, 17, 2)",True
v_BalanceBeam_g23_c03,56,"(256, 340)","(256, 340)",4,"(12, 56, 17, 2)",True
v_BalanceBeam_g23_c04,106,"(256, 340)","(256, 340)",4,"(13, 106, 17, 2)",True
v_BalanceBeam_g23_c05,110,"(256, 340)","(256, 340)",4,"(5, 110, 17, 2)",True
v_BalanceBeam_g24_c01,85,"(256, 340)","(256, 340)",4,"(2, 85, 17, 2)",True
v_BalanceBeam_g24_c02,89,"(256, 340)","(256, 340)",4,"(3, 89, 17, 2)",True
v_BalanceBeam_g24_c03,98,"(256, 340)","(256, 340)",4,"(2, 98, 17, 2)",True
v_BalanceBeam_g24_c04,82,"(256, 340)","(256, 340)",4,"(4, 82, 17, 2)",True
v_BalanceBeam_g25_c01,79,"(256, 340)","(256, 340)",4,"(2, 79, 17, 2)",True
v_BalanceBeam_g25_c02,109,"(256, 340)","(256, 340)",4,"(4, 109, 17, 2)",True
v_BalanceBeam_g25_c03,91,"(256, 340)","(256, 340)",4,"(6, 91, 17, 2)",True
v_BalanceBeam_g25_c04,101,"(256, 340)","(256, 340)",4,"(9, 101, 17, 2)",True
v_BandMarching_g08_c01,118,"(256, 340)","(256, 340)",5,"(9, 118, 17, 2)",True
v_BandMarching_g08_c02,144,"(256, 340)","(256, 340)",5,"(11, 144, 17, 2)",True
v_BandMarching_g08_c03,94,"(256, 340)","(256, 340)",5,"(7, 94, 17, 2)",True
v_BandMarching_g08_c04,101,"(256, 340)","(256, 340)",5,"(12, 101, 17, 2)",True
v_BandMarching_g08_c05,204,"(256, 340)","(256, 340)",5,"(15, 204, 17, 2)",True
v_BandMarching_g08_c06,218,"(256, 340)","(256, 340)",5,"(11, 218, 17, 2)",True
v_BandMarching_g08_c07,139,"(256, 340)","(256, 340)",5,"(5, 139, 17, 2)",True
v_BandMarching_g09_c01,94,"(256, 340)","(256, 340)",5,"(9, 94, 17, 2)",True
v_BandMarching_g09_c02,105,"(256, 340)","(256, 340)",5,"(8, 105, 17, 2)",True
v_BandMarching_g09_c03,101,"(256, 340)","(256, 340)",5,"(10, 101, 17, 2)",True
v_BandMarching_g09_c04,86,"(256, 340)","(256, 340)",5,"(8, 86, 17, 2)",True
v_BandMarching_g09_c05,249,"(256, 340)","(256, 340)",5,"(14, 249, 17, 2)",True
v_BandMarching_g09_c06,117,"(256, 340)","(256, 340)",5,"(11, 117, 17, 2)",True
v_BandMarching_g09_c07,131,"(256, 340)","(256, 340)",5,"(10, 131, 17, 2)",True
v_BandMarching_g10_c01,141,"(256, 340)","(256, 340)",5,"(13, 141, 17, 2)",True
v_BandMarching_g10_c02,138,"(256, 340)","(256, 340)",5,"(7, 138, 17, 2)",True
v_BandMarching_g10_c03,111,"(256, 340)","(256, 340)",5,"(12, 111, 17, 2)",True
v_BandMarching_g10_c04,160,"(256, 340)","(256, 340)",5,"(14, 160, 17, 2)",True
v_BandMarching_g10_c05,187,"(256, 340)","(256, 340)",5,"(13, 187, 17, 2)",True
v_BandMarching_g10_c06,137,"(256, 340)","(256, 340)",5,"(7, 137, 17, 2)",True
v_BandMarching_g10_c07,147,"(256, 340)","(256, 340)",5,"(9, 147, 17, 2)",True
v_BandMarching_g11_c01,295,"(256, 340)","(256, 340)",5,"(13, 295, 17, 2)",True
v_BandMarching_g11_c02,300,"(256, 340)","(256, 340)",5,"(10, 300, 17, 2)",True
v_BandMarching_g11_c03,388,"(256, 340)","(256, 340)",5,"(11, 388, 17, 2)",True
v_BandMarching_g11_c04,270,"(256, 340)","(256, 340)",5,"(16, 270, 17, 2)",True
v_BandMarching_g11_c05,431,"(256, 340)","(256, 340)",5,"(13, 431, 17, 2)",True
v_BandMarching_g11_c06,391,"(256, 340)","(256, 340)",5,"(18, 391, 17, 2)",True
v_BandMarching_g11_c07,246,"(256, 340)","(256, 340)",5,"(14, 246, 17, 2)",True
v_BandMarching_g12_c01,487,"(256, 340)","(256, 340)",5,"(16, 487, 17, 2)",True
v_BandMarching_g12_c02,428,"(256, 340)","(256, 340)",5,"(15, 428, 17, 2)",True
v_BandMarching_g12_c03,259,"(256, 340)","(256, 340)",5,"(15, 259, 17, 2)",True
v_BandMarching_g12_c04,293,"(256, 340)","(256, 340)",5,"(9, 293, 17, 2)",True
v_BandMarching_g12_c05,294,"(256, 340)","(256, 340)",5,"(18, 294, 17, 2)",True
v_BandMarching_g12_c06,268,"(256, 340)","(256, 340)",5,"(14, 268, 17, 2)",True
v_BandMarching_g13_c01,410,"(256, 340)","(256, 340)",5,"(9, 410, 17, 2)",True
v_BandMarching_g13_c02,242,"(256, 340)","(256, 340)",5,"(11, 242, 17, 2)",True
v_BandMarching_g13_c03,263,"(256, 340)","(256, 340)",5,"(10, 263, 17, 2)",True
v_BandMarching_g13_c04,302,"(256, 340)","(256, 340)",5,"(11, 302, 17, 2)",True
v_BandMarching_g13_c05,177,"(256, 340)","(256, 340)",5,"(13, 177, 17, 2)",True
v_BandMarching_g14_c01,143,"(256, 340)","(256, 340)",5,"(12, 143, 17, 2)",True
v_BandMarching_g14_c02,230,"(256, 340)","(256, 340)",5,"(12, 230, 17, 2)",True
v_BandMarching_g14_c03,219,"(256, 340)","(256, 340)",5,"(15, 219, 17, 2)",True
v_BandMarching_g14_c04,210,"(256, 340)","(256, 340)",5,"(16, 210, 17, 2)",True
v_BandMarching_g14_c05,215,"(256, 340)","(256, 340)",5,"(12, 215, 17, 2)",True
v_BandMarching_g14_c06,206,"(256, 340)","(256, 340)",5,"(15, 206, 17, 2)",True
v_BandMarching_g15_c01,309,"(256, 340)","(256, 340)",5,"(16, 309, 17, 2)",True
v_BandMarching_g15_c02,238,"(256, 340)","(256, 340)",5,"(18, 238, 17, 2)",True
v_BandMarching_g15_c03,352,"(256, 340)","(256, 340)",5,"(20, 352, 17, 2)",True
v_BandMarching_g15_c04,256,"(256, 340)","(256, 340)",5,"(17, 256, 17, 2)",True
v_BandMarching_g15_c05,470,"(256, 340)","(256, 340)",5,"(16, 470, 17, 2)",True
v_BandMarching_g15_c06,184,"(256, 340)","(256, 340)",5,"(18, 184, 17, 2)",True
v_BandMarching_g15_c07,166,"(256, 340)","(256, 340)",5,"(19, 166, 17, 2)",True
v_BandMarching_g16_c01,240,"(256, 340)","(256, 340)",5,"(14, 240, 17, 2)",True
v_BandMarching_g16_c02,232,"(256, 340)","(256, 340)",5,"(15, 232, 17, 2)",True
v_BandMarching_g16_c03,108,"(256, 340)","(256, 340)",5,"(5, 108, 17, 2)",True
v_BandMarching_g16_c04,108,"(256, 340)","(256, 340)",5,"(11, 108, 17, 2)",True
v_BandMarching_g16_c05,158,"(256, 340)","(256, 340)",5,"(8, 158, 17, 2)",True
v_BandMarching_g16_c06,139,"(256, 340)","(256, 340)",5,"(10, 139, 17, 2)",True
v_BandMarching_g16_c07,117,"(256, 340)","(256, 340)",5,"(7, 117, 17, 2)",True
v_BandMarching_g17_c01,124,"(256, 340)","(256, 340)",5,"(15, 124, 17, 2)",True
v_BandMarching_g17_c02,173,"(256, 340)","(256, 340)",5,"(16, 173, 17, 2)",True
v_BandMarching_g17_c03,159,"(256, 340)","(256, 340)",5,"(11, 159, 17, 2)",True
v_BandMarching_g17_c04,145,"(256, 340)","(256, 340)",5,"(13, 145, 17, 2)",True
v_BandMarching_g18_c01,477,"(256, 340)","(256, 340)",5,"(18, 477, 17, 2)",True
v_BandMarching_g18_c02,213,"(256, 340)","(256, 340)",5,"(19, 213, 17, 2)",True
v_BandMarching_g18_c03,309,"(256, 340)","(256, 340)",5,"(17, 309, 17, 2)",True
v_BandMarching_g18_c04,183,"(256, 340)","(256, 340)",5,"(18, 183, 17, 2)",True
v_BandMarching_g18_c05,171,"(256, 340)","(256, 340)",5,"(16, 171, 17, 2)",True
v_BandMarching_g18_c06,183,"(256, 340)","(256, 340)",5,"(19, 183, 17, 2)",True
v_BandMarching_g19_c01,277,"(256, 340)","(256, 340)",5,"(21, 277, 17, 2)",True
v_BandMarching_g19_c02,278,"(256, 340)","(256, 340)",5,"(20, 278, 17, 2)",True
v_BandMarching_g19_c03,306,"(256, 340)","(256, 340)",5,"(19, 306, 17, 2)",True
v_BandMarching_g19_c04,259,"(256, 340)","(256, 340)",5,"(20, 259, 17, 2)",True
v_BandMarching_g19_c05,330,"(256, 340)","(256, 340)",5,"(17, 330, 17, 2)",True
v_BandMarching_g19_c06,377,"(256, 340)","(256, 340)",5,"(15, 377, 17, 2)",True
v_BandMarching_g19_c07,389,"(256, 340)","(256, 340)",5,"(15, 389, 17, 2)",True
v_BandMarching_g20_c01,175,"(256, 340)","(256, 340)",5,"(16, 175, 17, 2)",True
v_BandMarching_g20_c02,188,"(256, 340)","(256, 340)",5,"(14, 188, 17, 2)",True
v_BandMarching_g20_c03,164,"(256, 340)","(256, 340)",5,"(17, 164, 17, 2)",True
v_BandMarching_g20_c04,164,"(256, 340)","(256, 340)",5,"(14, 164, 17, 2)",True
v_BandMarching_g20_c05,219,"(256, 340)","(256, 340)",5,"(13, 219, 17, 2)",True
v_BandMarching_g20_c06,152,"(256, 340)","(256, 340)",5,"(10, 152, 17, 2)",True
v_BandMarching_g21_c01,322,"(256, 340)","(256, 340)",5,"(12, 322, 17, 2)",True
v_BandMarching_g21_c02,322,"(256, 340)","(256, 340)",5,"(19, 322, 17, 2)",True
v_BandMarching_g21_c03,168,"(256, 340)","(256, 340)",5,"(16, 168, 17, 2)",True
v_BandMarching_g21_c04,442,"(256, 340)","(256, 340)",5,"(16, 442, 17, 2)",True
v_BandMarching_g21_c05,322,"(256, 340)","(256, 340)",5,"(17, 322, 17, 2)",True
