frame_dir,total_frames,img_shape,original_shape,label,keypoint_shape,has_keypoint_score
v_BoxingPunchingBag_g01_c04,168,"(256, 340)","(256, 340)",1,"(3, 168, 17, 2)",True
v_BoxingPunchingBag_g01_c05,168,"(256, 340)","(256, 340)",1,"(2, 168, 17, 2)",True
v_BoxingPunchingBag_g01_c06,163,"(256, 340)","(256, 340)",1,"(3, 163, 17, 2)",True
v_BoxingPunchingBag_g01_c07,152,"(256, 340)","(256, 340)",1,"(3, 152, 17, 2)",True
v_BoxingPunchingBag_g02_c01,130,"(256, 340)","(256, 340)",1,"(2, 130, 17, 2)",True
v_BoxingPunchingBag_g02_c02,280,"(256, 340)","(256, 340)",1,"(2, 280, 17, 2)",True
v_BoxingPunchingBag_g02_c03,228,"(256, 340)","(256, 340)",1,"(3, 228, 17, 2)",True
v_BoxingPunchingBag_g02_c04,222,"(256, 340)","(256, 340)",1,"(3, 222, 17, 2)",True
v_BoxingPunchingBag_g02_c05,168,"(256, 340)","(256, 340)",1,"(2, 168, 17, 2)",True
v_BoxingPunchingBag_g02_c06,178,"(256, 340)","(256, 340)",1,"(3, 178, 17, 2)",True
v_BoxingPunchingBag_g02_c07,284,"(256, 340)","(256, 340)",1,"(3, 284, 17, 2)",True
v_BoxingPunchingBag_g03_c01,175,"(256, 340)","(256, 340)",1,"(2, 175, 17, 2)",True
v_BoxingPunchingBag_g03_c02,151,"(256, 340)","(256, 340)",1,"(2, 151, 17, 2)",True
v_BoxingPunchingBag_g03_c03,184,"(256, 340)","(256, 340)",1,"(2, 184, 17, 2)",True
v_BoxingPunchingBag_g03_c04,272,"(256, 340)","(256, 340)",1,"(2, 272, 17, 2)",True
v_BoxingPunchingBag_g03_c05,169,"(256, 340)","(256, 340)",1,"(2, 169, 17, 2)",True
v_BoxingPunchingBag_g03_c06,131,"(256, 340)","(256, 340)",1,"(2, 131, 17, 2)",True
v_BoxingPunchingBag_g03_c07,226,"(256, 340)","(256, 340)",1,"(2, 226, 17, 2)",True
v_BoxingPunchingBag_g04_c01,244,"(256, 340)","(256, 340)",1,"(5, 244, 17, 2)",True
v_BoxingPunchingBag_g04_c02,270,"(256, 340)","(256, 340)",1,"(4, 270, 17, 2)",True
v_BoxingPunchingBag_g04_c03,211,"(256, 340)","(256, 340)",1,"(4, 211, 17, 2)",True
v_BoxingPunchingBag_g04_c04,205,"(256, 340)","(256, 340)",1,"(3, 205, 17, 2)",True
v_BoxingPunchingBag_g04_c05,257,"(256, 340)","(256, 340)",1,"(4, 257, 17, 2)",True
v_BoxingPunchingBag_g04_c06,204,"(256, 340)","(256, 340)",1,"(3, 204, 17, 2)",True
v_BoxingPunchingBag_g04_c07,225,"(256, 340)","(256, 340)",1,"(3, 225, 17, 2)",True
v_BoxingPunchingBag_g05_c01,295,"(256, 340)","(256, 340)",1,"(3, 295, 17, 2)",True
v_BoxingPunchingBag_g05_c02,218,"(256, 340)","(256, 340)",1,"(3, 218, 17, 2)",True
v_BoxingPunchingBag_g05_c03,231,"(256, 340)","(256, 340)",1,"(3, 231, 17, 2)",True
v_BoxingPunchingBag_g05_c04,237,"(256, 340)","(256, 340)",1,"(3, 237, 17, 2)",True
v_BoxingPunchingBag_g05_c05,245,"(256, 340)","(256, 340)",1,"(3, 245, 17, 2)",True
v_BoxingPunchingBag_g05_c06,245,"(256, 340)","(256, 340)",1,"(3, 245, 17, 2)",True
v_BoxingPunchingBag_g05_c07,199,"(256, 340)","(256, 340)",1,"(2, 199, 17, 2)",True
v_BoxingPunchingBag_g06_c01,131,"(256, 340)","(256, 340)",1,"(3, 131, 17, 2)",True
v_BoxingPunchingBag_g06_c02,127,"(256, 340)","(256, 340)",1,"(2, 127, 17, 2)",True
v_BoxingPunchingBag_g06_c03,130,"(256, 340)","(256, 340)",1,"(2, 130, 17, 2)",True
v_BoxingPunchingBag_g06_c04,126,"(256, 340)","(256, 340)",1,"(3, 126, 17, 2)",True
v_BoxingPunchingBag_g06_c05,58,"(256, 340)","(256, 340)",1,"(3, 58, 17, 2)",True
v_BoxingPunchingBag_g06_c06,134,"(256, 340)","(256, 340)",1,"(3, 134, 17, 2)",True
v_BoxingPunchingBag_g06_c07,160,"(256, 340)","(256, 340)",1,"(5, 160, 17, 2)",True
v_BoxingPunchingBag_g07_c01,251,"(256, 340)","(256, 340)",1,"(2, 251, 17, 2)",True
v_BoxingPunchingBag_g07_c02,274,"(256, 340)","(256, 340)",1,"(2, 274, 17, 2)",True
v_BoxingPunchingBag_g07_c03,286,"(256, 340)","(256, 340)",1,"(2, 286, 17, 2)",True
v_BoxingPunchingBag_g07_c04,284,"(256, 340)","(256, 340)",1,"(2, 284, 17, 2)",True
v_BoxingPunchingBag_g07_c05,310,"(256, 340)","(256, 340)",1,"(3, 310, 17, 2)",True
v_BoxingPunchingBag_g07_c06,278,"(256, 340)","(256, 340)",1,"(2, 278, 17, 2)",True
v_BoxingPunchingBag_g07_c07,252,"(256, 340)","(256, 340)",1,"(2, 252, 17, 2)",True
v_Diving_g01_c01,201,"(256, 340)","(256, 340)",2,"(4, 201, 17, 2)",True
v_Diving_g01_c02,273,"(256, 340)","(256, 340)",2,"(5, 273, 17, 2)",True
v_Diving_g01_c03,203,"(256, 340)","(256, 340)",2,"(3, 203, 17, 2)",True
v_Diving_g01_c04,131,"(256, 340)","(256, 340)",2,"(4, 131, 17, 2)",True
v_Diving_g01_c05,233,"(256, 340)","(256, 340)",2,"(3, 233, 17, 2)",True
v_Diving_g01_c06,254,"(256, 340)","(256, 340)",2,"(3, 254, 17, 2)",True
v_Diving_g01_c07,242,"(256, 340)","(256, 340)",2,"(5, 242, 17, 2)",True
v_Diving_g02_c01,133,"(256, 340)","(256, 340)",2,"(4, 133, 17, 2)",True
v_Diving_g02_c02,143,"(256, 340)","(256, 340)",2,"(3, 143, 17, 2)",True
v_Diving_g02_c03,127,"(256, 340)","(256, 340)",2,"(2, 127, 17, 2)",True
v_Diving_g02_c04,91,"(256, 340)","(256, 340)",2,"(2, 91, 17, 2)",True
v_Diving_g02_c05,199,"(256, 340)","(256, 340)",2,"(3, 199, 17, 2)",True
v_Diving_g02_c06,151,"(256, 340)","(256, 340)",2,"(2, 151, 17, 2)",True
v_Diving_g02_c07,87,"(256, 340)","(256, 340)",2,"(1, 87, 17, 2)",True
v_Diving_g03_c01,179,"(256, 340)","(256, 340)",2,"(2, 179, 17, 2)",True
v_Diving_g03_c02,139,"(256, 340)","(256, 340)",2,"(2, 139, 17, 2)",True
v_Diving_g03_c03,141,"(256, 340)","(256, 340)",2,"(2, 141, 17, 2)",True
v_Diving_g03_c04,190,"(256, 340)","(256, 340)",2,"(1, 190, 17, 2)",True
v_Diving_g03_c05,247,"(256, 340)","(256, 340)",2,"(2, 247, 17, 2)",True
v_Diving_g03_c06,76,"(256, 340)","(256, 340)",2,"(1, 76, 17, 2)",True
v_Diving_g03_c07,102,"(256, 340)","(256, 340)",2,"(1, 102, 17, 2)",True
v_Diving_g04_c01,105,"(256, 340)","(256, 340)",2,"(6, 105, 17, 2)",True
v_Diving_g04_c02,97,"(256, 340)","(256, 340)",2,"(4, 97, 17, 2)",True
v_Diving_g04_c03,145,"(256, 340)","(256, 340)",2,"(5, 145, 17, 2)",True
v_Diving_g04_c04,206,"(256, 340)","(256, 340)",2,"(1, 206, 17, 2)",True
v_Diving_g04_c05,149,"(256, 340)","(256, 340)",2,"(5, 149, 17, 2)",True
v_Diving_g04_c06,119,"(256, 340)","(256, 340)",2,"(5, 119, 17, 2)",True
v_Diving_g04_c07,149,"(256, 340)","(256, 340)",2,"(4, 149, 17, 2)",True
v_Diving_g05_c01,109,"(256, 340)","(256, 340)",2,"(8, 109, 17, 2)",True
v_Diving_g05_c02,101,"(256, 340)","(256, 340)",2,"(2, 101, 17, 2)",True
v_Diving_g05_c03,105,"(256, 340)","(256, 340)",2,"(2, 105, 17, 2)",True
v_Diving_g05_c04,129,"(256, 340)","(256, 340)",2,"(2, 129, 17, 2)",True
v_Diving_g05_c05,96,"(256, 340)","(256, 340)",2,"(2, 96, 17, 2)",True
v_Diving_g05_c06,59,"(256, 340)","(256, 340)",2,"(8, 59, 17, 2)",True
v_Diving_g06_c01,211,"(256, 340)","(256, 340)",2,"(5, 211, 17, 2)",True
v_Diving_g06_c02,208,"(256, 340)","(256, 340)",2,"(5, 208, 17, 2)",True
v_Diving_g06_c03,235,"(256, 340)","(256, 340)",2,"(5, 235, 17, 2)",True
v_Diving_g06_c04,214,"(256, 340)","(256, 340)",2,"(4, 214, 17, 2)",True
v_Diving_g06_c05,122,"(256, 340)","(256, 340)",2,"(3, 122, 17, 2)",True
v_Diving_g06_c06,218,"(256, 340)","(256, 340)",2,"(5, 218, 17, 2)",True
v_Diving_g06_c07,241,"(256, 340)","(256, 340)",2,"(4, 241, 17, 2)",True
v_Diving_g07_c01,156,"(256, 340)","(256, 340)",2,"(1, 156, 17, 2)",True
v_Diving_g07_c02,128,"(256, 340)","(256, 340)",2,"(2, 128, 17, 2)",True
v_Diving_g07_c03,213,"(256, 340)","(256, 340)",2,"(1, 213, 17, 2)",True
v_Diving_g07_c04,167,"(256, 340)","(256, 340)",2,"(1, 167, 17, 2)",True
v_HeadMassage_g01_c01,153,"(256, 340)","(256, 340)",8,"(4, 153, 17, 2)",True
v_HeadMassage_g01_c02,151,"(256, 340)","(256, 340)",8,"(7, 151, 17, 2)",True
v_HeadMassage_g01_c03,148,"(256, 340)","(256, 340)",8,"(5, 148, 17, 2)",True
v_HeadMassage_g01_c04,107,"(256, 340)","(256, 340)",8,"(4, 107, 17, 2)",True
v_HeadMassage_g01_c05,121,"(256, 340)","(256, 340)",8,"(7, 121, 17, 2)",True
v_HeadMassage_g02_c01,242,"(256, 340)","(256, 340)",8,"(3, 242, 17, 2)",True
v_HeadMassage_g02_c02,240,"(256, 340)","(256, 340)",8,"(3, 240, 17, 2)",True
v_HeadMassage_g02_c03,277,"(256, 340)","(256, 340)",8,"(4, 277, 17, 2)",True
v_HeadMassage_g02_c04,256,"(256, 340)","(256, 340)",8,"(3, 256, 17, 2)",True
v_HeadMassage_g02_c05,306,"(256, 340)","(256, 340)",8,"(4, 306, 17, 2)",True
v_HeadMassage_g02_c06,309,"(256, 340)","(256, 340)",8,"(3, 309, 17, 2)",True
v_HeadMassage_g02_c07,247,"(256, 340)","(256, 340)",8,"(3, 247, 17, 2)",True
v_HeadMassage_g03_c01,319,"(256, 340)","(256, 340)",8,"(7, 319, 17, 2)",True
v_HeadMassage_g03_c02,319,"(256, 340)","(256, 340)",8,"(8, 319, 17, 2)",True
v_HeadMassage_g03_c03,355,"(256, 340)","(256, 340)",8,"(6, 355, 17, 2)",True
v_HeadMassage_g03_c04,314,"(256, 340)","(256, 340)",8,"(7, 314, 17, 2)",True
v_HeadMassage_g03_c05,348,"(256, 340)","(256, 340)",8,"(7, 348, 17, 2)",True
v_HeadMassage_g03_c06,403,"(256, 340)","(256, 340)",8,"(10, 403, 17, 2)",True
v_HeadMassage_g03_c07,336,"(256, 340)","(256, 340)",8,"(7, 336, 17, 2)",True
v_HeadMassage_g04_c01,152,"(256, 340)","(256, 340)",8,"(5, 152, 17, 2)",True
v_HeadMassage_g04_c02,167,"(256, 340)","(256, 340)",8,"(5, 167, 17, 2)",True
v_HeadMassage_g04_c03,179,"(256, 340)","(256, 340)",8,"(6, 179, 17, 2)",True
v_HeadMassage_g04_c04,197,"(256, 340)","(256, 340)",8,"(6, 197, 17, 2)",True
v_HeadMassage_g05_c01,218,"(256, 340)","(256, 340)",8,"(4, 218, 17, 2)",True
v_HeadMassage_g05_c02,198,"(256, 340)","(256, 340)",8,"(4, 198, 17, 2)",True
v_HeadMassage_g05_c03,230,"(256, 340)","(256, 340)",8,"(4, 230, 17, 2)",True
v_HeadMassage_g05_c04,242,"(256, 340)","(256, 340)",8,"(4, 242, 17, 2)",True
v_HeadMassage_g05_c05,269,"(256, 340)","(256, 340)",8,"(4, 269, 17, 2)",True
v_HeadMassage_g05_c06,106,"(256, 340)","(256, 340)",8,"(5, 106, 17, 2)",True
v_HeadMassage_g06_c01,228,"(256, 340)","(256, 340)",8,"(5, 228, 17, 2)",True
v_HeadMassage_g06_c02,110,"(256, 340)","(256, 340)",8,"(4, 110, 17, 2)",True
v_HeadMassage_g06_c03,237,"(256, 340)","(256, 340)",8,"(2, 237, 17, 2)",True
v_HeadMassage_g06_c04,231,"(256, 340)","(256, 340)",8,"(3, 231, 17, 2)",True
v_HeadMassage_g06_c05,262,"(256, 340)","(256, 340)",8,"(3, 262, 17, 2)",True
v_HeadMassage_g06_c06,208,"(256, 340)","(256, 340)",8,"(4, 208, 17, 2)",True
v_HeadMassage_g06_c07,256,"(256, 340)","(256, 340)",8,"(3, 256, 17, 2)",True
v_HeadMassage_g07_c01,251,"(256, 340)","(256, 340)",8,"(12, 251, 17, 2)",True
v_HeadMassage_g07_c02,297,"(256, 340)","(256, 340)",8,"(10, 297, 17, 2)",True
v_HeadMassage_g07_c03,177,"(256, 340)","(256, 340)",8,"(7, 177, 17, 2)",True
v_HeadMassage_g07_c04,230,"(256, 340)","(256, 340)",8,"(7, 230, 17, 2)",True
v_HeadMassage_g07_c05,248,"(256, 340)","(256, 340)",8,"(6, 248, 17, 2)",True
v_Nunchucks_g01_c01,264,"(256, 340)","(256, 340)",7,"(2, 264, 17, 2)",True
v_Nunchucks_g01_c02,260,"(256, 340)","(256, 340)",7,"(2, 260, 17, 2)",True
v_Nunchucks_g01_c03,234,"(256, 340)","(256, 340)",7,"(2, 234, 17, 2)",True
v_Nunchucks_g01_c04,229,"(256, 340)","(256, 340)",7,"(1, 229, 17, 2)",True
v_Nunchucks_g02_c01,291,"(256, 340)","(256, 340)",7,"(2, 291, 17, 2)",True
v_Nunchucks_g02_c02,235,"(256, 340)","(256, 340)",7,"(2, 235, 17, 2)",True
v_Nunchucks_g02_c03,276,"(256, 340)","(256, 340)",7,"(3, 276, 17, 2)",True
v_Nunchucks_g02_c04,244,"(256, 340)","(256, 340)",7,"(2, 244, 17, 2)",True
v_Nunchucks_g02_c05,291,"(256, 340)","(256, 340)",7,"(2, 291, 17, 2)",True
v_Nunchucks_g02_c06,296,"(256, 340)","(256, 340)",7,"(3, 296, 17, 2)",True
v_Nunchucks_g03_c01,246,"(256, 340)","(256, 340)",7,"(2, 246, 17, 2)",True
v_Nunchucks_g03_c02,250,"(256, 340)","(256, 340)",7,"(1, 250, 17, 2)",True
v_Nunchucks_g03_c03,250,"(256, 340)","(256, 340)",7,"(1, 250, 17, 2)",True
v_Nunchucks_g03_c04,249,"(256, 340)","(256, 340)",7,"(1, 249, 17, 2)",True
v_Nunchucks_g03_c05,251,"(256, 340)","(256, 340)",7,"(1, 251, 17, 2)",True
v_Nunchucks_g03_c06,248,"(256, 340)","(256, 340)",7,"(1, 248, 17, 2)",True
v_Nunchucks_g03_c07,243,"(256, 340)","(256, 340)",7,"(1, 243, 17, 2)",True
v_Nunchucks_g04_c01,260,"(256, 340)","(256, 340)",7,"(1, 260, 17, 2)",True
v_Nunchucks_g04_c02,260,"(256, 340)","(256, 340)",7,"(1, 260, 17, 2)",True
v_Nunchucks_g04_c03,257,"(256, 340)","(256, 340)",7,"(1, 257, 17, 2)",True
v_Nunchucks_g04_c04,257,"(256, 340)","(256, 340)",7,"(1, 257, 17, 2)",True
v_Nunchucks_g04_c05,267,"(256, 340)","(256, 340)",7,"(1, 267, 17, 2)",True
v_Nunchucks_g04_c06,250,"(256, 340)","(256, 340)",7,"(1, 250, 17, 2)",True
v_Nunchucks_g05_c01,225,"(256, 340)","(256, 340)",7,"(2, 225, 17, 2)",True
v_Nunchucks_g05_c02,208,"(256, 340)","(256, 340)",7,"(2, 208, 17, 2)",True
v_Nunchucks_g05_c03,204,"(256, 340)","(256, 340)",7,"(2, 204, 17, 2)",True
v_Nunchucks_g05_c04,215,"(256, 340)","(256, 340)",7,"(2, 215, 17, 2)",True
v_Nunchucks_g06_c01,317,"(256, 340)","(256, 340)",7,"(3, 317, 17, 2)",True
v_Nunchucks_g06_c02,219,"(256, 340)","(256, 340)",7,"(10, 219, 17, 2)",True
v_Nunchucks_g06_c03,209,"(256, 340)","(256, 340)",7,"(3, 209, 17, 2)",True
v_Nunchucks_g06_c04,211,"(256, 340)","(256, 340)",7,"(3, 211, 17, 2)",True
v_Nunchucks_g07_c01,254,"(256, 340)","(256, 340)",7,"(2, 254, 17, 2)",True
v_Nunchucks_g07_c02,254,"(256, 340)","(256, 340)",7,"(1, 254, 17, 2)",True
v_Nunchucks_g07_c03,150,"(256, 340)","(256, 340)",7,"(2, 150, 17, 2)",True
v_Nunchucks_g07_c04,246,"(256, 340)","(256, 340)",7,"(2, 246, 17, 2)",True
v_PlayingDaf_g01_c01,121,"(256, 340)","(256, 340)",3,"(3, 121, 17, 2)",True
v_PlayingDaf_g01_c02,179,"(256, 340)","(256, 340)",3,"(3, 179, 17, 2)",True
v_PlayingDaf_g01_c03,189,"(256, 340)","(256, 340)",3,"(3, 189, 17, 2)",True
v_PlayingDaf_g01_c04,186,"(256, 340)","(256, 340)",3,"(3, 186, 17, 2)",True
v_PlayingDaf_g02_c01,358,"(256, 340)","(256, 340)",3,"(2, 358, 17, 2)",True
v_PlayingDaf_g02_c02,363,"(256, 340)","(256, 340)",3,"(3, 363, 17, 2)",True
v_PlayingDaf_g02_c03,323,"(256, 340)","(256, 340)",3,"(3, 323, 17, 2)",True
v_PlayingDaf_g02_c04,319,"(256, 340)","(256, 340)",3,"(3, 319, 17, 2)",True
v_PlayingDaf_g02_c05,324,"(256, 340)","(256, 340)",3,"(2, 324, 17, 2)",True
v_PlayingDaf_g02_c06,362,"(256, 340)","(256, 340)",3,"(2, 362, 17, 2)",True
v_PlayingDaf_g02_c07,333,"(256, 340)","(256, 340)",3,"(2, 333, 17, 2)",True
v_PlayingDaf_g03_c01,186,"(256, 340)","(256, 340)",3,"(2, 186, 17, 2)",True
v_PlayingDaf_g03_c02,170,"(256, 340)","(256, 340)",3,"(2, 170, 17, 2)",True
v_PlayingDaf_g03_c03,180,"(256, 340)","(256, 340)",3,"(2, 180, 17, 2)",True
v_PlayingDaf_g03_c04,210,"(256, 340)","(256, 340)",3,"(2, 210, 17, 2)",True
v_PlayingDaf_g04_c01,326,"(256, 340)","(256, 340)",3,"(2, 326, 17, 2)",True
v_PlayingDaf_g04_c02,345,"(256, 340)","(256, 340)",3,"(2, 345, 17, 2)",True
v_PlayingDaf_g04_c03,304,"(256, 340)","(256, 340)",3,"(2, 304, 17, 2)",True
v_PlayingDaf_g04_c04,304,"(256, 340)","(256, 340)",3,"(3, 304, 17, 2)",True
v_PlayingDaf_g04_c05,319,"(256, 340)","(256, 340)",3,"(2, 319, 17, 2)",True
v_PlayingDaf_g04_c06,339,"(256, 340)","(256, 340)",3,"(3, 339, 17, 2)",True
v_PlayingDaf_g04_c07,370,"(256, 340)","(256, 340)",3,"(1, 370, 17, 2)",True
v_PlayingDaf_g05_c01,300,"(256, 340)","(256, 340)",3,"(2, 300, 17, 2)",True
v_PlayingDaf_g05_c02,333,"(256, 340)","(256, 340)",3,"(2, 333, 17, 2)",True
v_PlayingDaf_g05_c03,347,"(256, 340)","(256, 340)",3,"(2, 347, 17, 2)",True
v_PlayingDaf_g05_c04,392,"(256, 340)","(256, 340)",3,"(1, 392, 17, 2)",True
v_PlayingDaf_g05_c05,402,"(256, 340)","(256, 340)",3,"(2, 402, 17, 2)",True
v_PlayingDaf_g05_c06,385,"(256, 340)","(256, 340)",3,"(1, 385, 17, 2)",True
v_PlayingDaf_g05_c07,376,"(256, 340)","(256, 340)",3,"(2, 376, 17, 2)",True
v_PlayingDaf_g06_c01,298,"(256, 340)","(256, 340)",3,"(2, 298, 17, 2)",True
v_PlayingDaf_g06_c02,298,"(256, 340)","(256, 340)",3,"(2, 298, 17, 2)",True
v_PlayingDaf_g06_c03,318,"(256, 340)","(256, 340)",3,"(2, 318, 17, 2)",True
v_PlayingDaf_g06_c04,317,"(256, 340)","(256, 340)",3,"(2, 317, 17, 2)",True
v_PlayingDaf_g06_c05,300,"(256, 340)","(256, 340)",3,"(3, 300, 17, 2)",True
v_PlayingDaf_g06_c06,310,"(256, 340)","(256, 340)",3,"(2, 310, 17, 2)",True
v_PlayingDaf_g06_c07,219,"(256, 340)","(256, 340)",3,"(3, 219, 17, 2)",True
v_PlayingDaf_g07_c01,248,"(256, 340)","(256, 340)",3,"(2, 248, 17, 2)",True
v_PlayingDaf_g07_c02,248,"(256, 340)","(256, 340)",3,"(3, 248, 17, 2)",True
v_PlayingDaf_g07_c03,248,"(256, 340)","(256, 340)",3,"(2, 248, 17, 2)",True
v_PlayingDaf_g07_c04,248,"(256, 340)","(256, 340)",3,"(3, 248, 17, 2)",True
v_PlayingDaf_g07_c05,248,"(256, 340)","(256, 340)",3,"(2, 248, 17, 2)",True
v_Swing_g01_c01,167,"(256, 340)","(256, 340)",5,"(2, 167, 17, 2)",True
v_Swing_g01_c02,167,"(256, 340)","(256, 340)",5,"(3, 167, 17, 2)",True
v_Swing_g01_c03,167,"(256, 340)","(256, 340)",5,"(2, 167, 17, 2)",True
v_Swing_g01_c04,122,"(256, 340)","(256, 340)",5,"(2, 122, 17, 2)",True
v_Swing_g01_c05,180,"(256, 340)","(256, 340)",5,"(2, 180, 17, 2)",True
v_Swing_g02_c01,109,"(256, 340)","(256, 340)",5,"(2, 109, 17, 2)",True
v_Swing_g02_c02,327,"(256, 340)","(256, 340)",5,"(2, 327, 17, 2)",True
v_Swing_g02_c03,299,"(256, 340)","(256, 340)",5,"(4, 299, 17, 2)",True
v_Swing_g02_c04,317,"(256, 340)","(256, 340)",5,"(3, 317, 17, 2)",True
v_Swing_g02_c05,188,"(256, 340)","(256, 340)",5,"(2, 188, 17, 2)",True
v_Swing_g03_c01,144,"(256, 340)","(256, 340)",5,"(4, 144, 17, 2)",True
v_Swing_g03_c02,144,"(256, 340)","(256, 340)",5,"(5, 144, 17, 2)",True
v_Swing_g03_c03,144,"(256, 340)","(256, 340)",5,"(5, 144, 17, 2)",True
v_Swing_g03_c04,144,"(256, 340)","(256, 340)",5,"(5, 144, 17, 2)",True
v_Swing_g04_c01,125,"(256, 340)","(256, 340)",5,"(2, 125, 17, 2)",True
v_Swing_g04_c02,125,"(256, 340)","(256, 340)",5,"(2, 125, 17, 2)",True
v_Swing_g04_c03,164,"(256, 340)","(256, 340)",5,"(3, 164, 17, 2)",True
v_Swing_g04_c04,162,"(256, 340)","(256, 340)",5,"(2, 162, 17, 2)",True
v_Swing_g04_c05,150,"(256, 340)","(256, 340)",5,"(4, 150, 17, 2)",True
v_Swing_g04_c06,199,"(256, 340)","(256, 340)",5,"(3, 199, 17, 2)",True
v_Swing_g04_c07,196,"(256, 340)","(256, 340)",5,"(3, 196, 17, 2)",True
v_Swing_g05_c01,108,"(256, 340)","(256, 340)",5,"(3, 108, 17, 2)",True
v_Swing_g05_c02,108,"(256, 340)","(256, 340)",5,"(2, 108, 17, 2)",True
v_Swing_g05_c03,108,"(256, 340)","(256, 340)",5,"(3, 108, 17, 2)",True
v_Swing_g05_c04,108,"(256, 340)","(256, 340)",5,"(3, 108, 17, 2)",True
v_Swing_g05_c05,200,"(256, 340)","(256, 340)",5,"(3, 200, 17, 2)",True
v_Swing_g05_c06,198,"(256, 340)","(256, 340)",5,"(3, 198, 17, 2)",True
v_Swing_g05_c07,200,"(256, 340)","(256, 340)",5,"(3, 200, 17, 2)",True
v_Swing_g06_c01,125,"(256, 340)","(256, 340)",5,"(5, 125, 17, 2)",True
v_Swing_g06_c02,125,"(256, 340)","(256, 340)",5,"(4, 125, 17, 2)",True
v_Swing_g06_c03,125,"(256, 340)","(256, 340)",5,"(4, 125, 17, 2)",True
v_Swing_g06_c04,125,"(256, 340)","(256, 340)",5,"(3, 125, 17, 2)",True
v_Swing_g06_c05,137,"(256, 340)","(256, 340)",5,"(4, 137, 17, 2)",True
v_Swing_g06_c06,145,"(256, 340)","(256, 340)",5,"(4, 145, 17, 2)",True
v_Swing_g06_c07,50,"(256, 340)","(256, 340)",5,"(3, 50, 17, 2)",True
v_Swing_g07_c01,125,"(256, 340)","(256, 340)",5,"(4, 125, 17, 2)",True
v_Swing_g07_c02,250,"(256, 340)","(256, 340)",5,"(3, 250, 17, 2)",True
v_Swing_g07_c03,250,"(256, 340)","(256, 340)",5,"(4, 250, 17, 2)",True
v_Swing_g07_c04,200,"(256, 340)","(256, 340)",5,"(4, 200, 17, 2)",True
v_Swing_g07_c05,149,"(256, 340)","(256, 340)",5,"(3, 149, 17, 2)",True
v_Swing_g07_c06,160,"(256, 340)","(256, 340)",5,"(3, 160, 17, 2)",True
v_Swing_g07_c07,150,"(256, 340)","(256, 340)",5,"(4, 150, 17, 2)",True
v_TableTennisShot_g01_c01,156,"(256, 340)","(256, 340)",4,"(2, 156, 17, 2)",True
v_TableTennisShot_g01_c02,168,"(256, 340)","(256, 340)",4,"(2, 168, 17, 2)",True
v_TableTennisShot_g01_c03,125,"(256, 340)","(256, 340)",4,"(2, 125, 17, 2)",True
v_TableTennisShot_g01_c04,162,"(256, 340)","(256, 340)",4,"(1, 162, 17, 2)",True
v_TableTennisShot_g01_c05,163,"(256, 340)","(256, 340)",4,"(3, 163, 17, 2)",True
v_TableTennisShot_g01_c06,193,"(256, 340)","(256, 340)",4,"(2, 193, 17, 2)",True
v_TableTennisShot_g02_c01,224,"(256, 340)","(256, 340)",4,"(2, 224, 17, 2)",True
v_TableTennisShot_g02_c02,224,"(256, 340)","(256, 340)",4,"(2, 224, 17, 2)",True
v_TableTennisShot_g02_c03,144,"(256, 340)","(256, 340)",4,"(1, 144, 17, 2)",True
v_TableTennisShot_g02_c04,118,"(256, 340)","(256, 340)",4,"(1, 118, 17, 2)",True
v_TableTennisShot_g03_c01,124,"(256, 340)","(256, 340)",4,"(2, 124, 17, 2)",True
v_TableTennisShot_g03_c02,88,"(256, 340)","(256, 340)",4,"(1, 88, 17, 2)",True
v_TableTennisShot_g03_c03,104,"(256, 340)","(256, 340)",4,"(2, 104, 17, 2)",True
v_TableTennisShot_g03_c04,130,"(256, 340)","(256, 340)",4,"(1, 130, 17, 2)",True
v_TableTennisShot_g03_c05,105,"(256, 340)","(256, 340)",4,"(1, 105, 17, 2)",True
v_TableTennisShot_g04_c01,209,"(256, 340)","(256, 340)",4,"(3, 209, 17, 2)",True
v_TableTennisShot_g04_c02,133,"(256, 340)","(256, 340)",4,"(2, 133, 17, 2)",True
v_TableTennisShot_g04_c03,133,"(256, 340)","(256, 340)",4,"(2, 133, 17, 2)",True
v_TableTennisShot_g04_c04,190,"(256, 340)","(256, 340)",4,"(3, 190, 17, 2)",True
v_TableTennisShot_g04_c05,103,"(256, 340)","(256, 340)",4,"(3, 103, 17, 2)",True
v_TableTennisShot_g04_c06,210,"(256, 340)","(256, 340)",4,"(11, 210, 17, 2)",True
v_TableTennisShot_g04_c07,141,"(256, 340)","(256, 340)",4,"(2, 141, 17, 2)",True
v_TableTennisShot_g05_c01,203,"(256, 340)","(256, 340)",4,"(2, 203, 17, 2)",True
v_TableTennisShot_g05_c02,172,"(256, 340)","(256, 340)",4,"(2, 172, 17, 2)",True
v_TableTennisShot_g05_c03,220,"(256, 340)","(256, 340)",4,"(1, 220, 17, 2)",True
v_TableTennisShot_g05_c04,175,"(256, 340)","(256, 340)",4,"(1, 175, 17, 2)",True
v_TableTennisShot_g05_c05,133,"(256, 340)","(256, 340)",4,"(1, 133, 17, 2)",True
v_TableTennisShot_g05_c06,185,"(256, 340)","(256, 340)",4,"(1, 185, 17, 2)",True
v_TableTennisShot_g05_c07,156,"(256, 340)","(256, 340)",4,"(1, 156, 17, 2)",True
